proximity,r,g,b
13,54,29,24
13,54,29,24
13,53,28,23
13,53,28,23
13,49,26,22
13,49,26,22
10,53,28,23
10,52,28,23
12,52,28,23
10,50,27,22
10,50,27,22
8,54,29,23
8,54,29,23
14,50,27,22
14,50,27,22
10,49,26,22
10,49,26,22
11,54,28,23
11,54,28,23
12,52,28,23
12,52,28,23
12,49,26,22
12,49,26,22
12,52,28,23
12,52,28,23
10,54,29,24
10,54,29,24
10,50,27,22
10,50,27,22
12,50,27,22
11,54,28,23
11,54,28,23
10,54,29,23
10,54,29,23
12,48,26,21
12,48,26,21
11,52,28,23
11,52,28,23
12,54,29,24
12,54,29,24
