proximity,r,g,b
23,34,18,15
23,34,18,15
22,34,18,15
22,34,18,15
21,34,18,15
21,34,18,15
22,34,18,15
22,34,18,15
24,34,18,15
24,34,18,15
27,35,18,16
27,35,18,16
30,35,18,15
30,35,18,15
26,34,18,15
26,34,18,15
34,34,18,15
34,34,18,15
26,33,18,15
26,34,18,15
21,34,18,15
18,33,18,15
18,33,18,15
32,33,18,15
32,33,18,15
33,34,18,15
33,34,18,15
33,34,18,15
33,34,18,15
32,34,18,15
32,34,18,15
28,34,18,15
28,34,18,15
22,34,18,15
22,34,18,15
21,34,18,15
21,34,18,15
23,34,18,15
23,34,18,15
30,35,18,16
